X,Y,Name (ชื่อ),Description (คำอธิบาย),Problem (ปัญหา),Project (โครงการ),Solution (การแก้ไข),Type of Problem (ประเภทปัญหา),District (เขต),Status (สถานะดำเนินการ),ข้อมูลจาก,mapbox icon
100.578563,13.847449,206.ซอยพหลโยธิน 43,"สภาพปัญหา
 - น้ำท่วมขังประมาณ 30 ซม. (ตลอดทัํงซอย)
 แนวทางแก้ไข 
 - อยู่ระหว่างปรับปรุงท่อระบายนํ้าพร้อมทัํงยกระดับผิวจราจรใน ซอยพหลโยธิน 43 (ตลอดทัํงซอย)",,,,,จตุจักร,,สนข.,ocp_rain.svg
100.597069,13.843192,207.ถนนลาดปลาเค้า,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข
 - ขุดลอกไผ่เขียว (อยู่ระหว่างด้าเนินการ) (งบฯ 1,701,000 บาท)
 - ก่อสร้างเขื่อนและสถานีสูบน้้าคลองไผ่เขียว (อยู่ระหว่างด้าเนินการ) (งบฯ 101,764,000 บาท)
 - ปรับปรุงท่อระบายน้้าและยกผิวจราจร ซ.รามอินทรา10 (อยู่ระหว่างด้าเนินการ) (งบฯ 6,020,000 บาท)
 - ติดตั้งประตูท่อ ลงคลองหลุมไผ่ 2 จุด",,,,,ลาดพร้าว,,สนข.,ocp_rain.svg
100.626879,13.85773,208.แฟลตการเคหะรามอินทรา กม.4,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข
 - ขุดลอกล้ารางแยกคลองล้าไผ่ (งบฯ 1,000,000 บาท)
 - ปรับปรุงท่อระบายน้้าและยกผิวจราจรเคหะ (งบฯ 30,000,000 บาท)รามอินทรา กม.4
 - ซ่อมแซมและขยายบ่อสูบ
 - เสนอการเคหะซ่อมแซมบ่อบ้าบัด",,,,,บางเขน,,สนข.,ocp_rain.svg
100.669774,13.867294,209.ซอยคู้บอน 27 แยก 42,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.669566,13.868169,210.ซอยคู้บอน 27 แยก 46,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.669676,13.867739,211.ซอยคู้บอน 27 แยก 44,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 154 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.669302,13.86848,212.ซอยคู้บอน 27 แยก 48,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.668883,13.869812,213.ซอยคู้บอน 27 แยก 54,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.669026,13.869417,214.ซอยคู้บอน 27 แยก 52,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.600746,13.874574,215.หมู่บ้านอัมรินทร์นิเวศน์,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข
-โครงการก่อสร้างทำนบกั้นน้ำ แนวคลองลาดพร้าว (อยู่ระหว่างสำรวจและออกแบบ)",,,,,บางเขน,,สนข.,ocp_rain.svg
100.668814,13.871042,216.ซอยคู้บอน 27 แยก 56,"สภาพปัญหา
 - น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 15 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.65167,13.875885,217.ชุมชนวัดอาวุธ,"สภาพปัญหา
- น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 20 ซม.
แนวทางแก้ไข",,,,,บางเขน,,สนข.,ocp_rain.svg
100.649297,13.867146,218.ชุมชนวัชรปราณี,"สภาพปัญหา
- น้้าท่วมขังผิวจราจร สูงประมาณ 10 - 20 ซม.
แนวทางแก้ไข
*อยู่ระหว่างสรุปแนวทางการแก้ไขระหว่างหน่วยงานที่เกี่ยวข้อง",,,,,บางเขน,,สนข.,ocp_rain.svg
100.531247,13.823249,219.ซอยกรุงเทพ - นนทบุรี 31,"สภาพปัญหา
- น้ำท่วมขังบริเวณกลางซอยถึงท้ายซอย
แนวทางแก้ไข
- ก่อสร้างบ่อสูบน้ำร้อมติดตั้งเครื่องสูบน้ำไฟฟ้า บริเวณปากซอยกรุงเทพ - นนทบุรี 31และบริเวณจุดระบายน้ำลงสู่คลองบางเขนทั้งขาเข้า – ขา",,,,,บางซื่อ,,สนข.,ocp_rain.svg
100.60713,13.82723,220.หมู่บ้านเสนานิเวศน์ โครงการ 1 ,"สภาพปัญหา
- ระบบท่อระบายน้ำชำรุด
แนวทางการแก้ไข
- ก่อสร้างบ่อสูบน้ำพร้อมติดตั้งเครื่องสูบน้ำไฟฟ้า บริเวณท้ายซอย 
120, 122 (สนน. จะของบปี 66 (งบกลาง) ..............บาท) 
- ปรับปรุงขนาดท่อลอดใต้สะพานข้ามคลองเสือน้อยช่วงถนนสุคนธสวัสดิ์ (สนน. จะของบปี 66 (งบกลาง) ..............บาท)",,,,,ลาดพร้าว,,สนข.,ocp_rain.svg
100.624027,13.841048,221.ชุมชนเนียมกล่ำสามัคคี,"สภาพปัญหา
- มีน้ำท่วมขังเนื่องจากเป็นพื้นที่ลุ่มต่ำ
แนวทางการแก้ไข
- ปรับปรุงท่อระบายน้ำและยกระดับพื้นถนนบริเวณซอยแยกตั้งแต่หน้าม.สวนราชาไปจนท้ายซอยประเสริฐมนูกิจ แยก 8 ซอย 14
(สนข. จะของบปี 66 (งบกลาง) 8,009,000.- บาท) 
- ก่อสร้างบ่อพักพร้อมติดตั้งเครื่องผลักดันน้ำในท่อบริเวณกลางซอย (สนน. จะของบปี 66 (งบกลาง) ..............บาท)",,,,,ลาดพร้าว,,สนข.,ocp_rain.svg
